item_id,title
417805,Akshay Kumar and Bhumi Pednekar's this still from Toilet Ek Prem Katha made us impatient for the trailer
362371,Akshay Kumar shares a perfect solution to reduce rape percentage in India
376564,Akshay Kumar&#8217;s Embarrassing First Love-Story Is So Damn Relatable!
376229,Alia Bhatt opens up on link-up rumours with Sidharth Malhotra
324987,Alia Bhatt Was Denied Entry Into A Bar For Looking Too Young
347657,Baahubali 2 (Hindi): 5th Friday Box Office Collections
767,BANvsNZ: बड़ा उलटफेर कर बांग्लादेश ने न्यूज़ीलैंड को टूर्नामेंट से किया बाहर
338447,BCCI invites applicants for Team India coach Anil Kumble a direct entry
30151,Did You Know That Armaan Kohli Physically Tortured THIS Tarak Mehta Actress In Their Relationship?
439609,Ladies Just 30 Minutes of Exercise Can Make You Feel Positive
379267,Leo Varadkar: Born to an Indian father a historic gay PM for Ireland
375360,Let's Be Honest Wanderlust Is Probably The Most Overrated Social Media Trend Ever
448513,Lovebirds Alia Bhatt and Sidharth Malhotra in work mode - view pics
401137,Madhya Pradesh farmers protest LIVE: DM SP removed Rahul Gandhi leaves for Mandsaur
417809,Maharashtra Announces Loan Waiver For Farmers After Days Of Protests
411721,Mahatma Gandhi Was 'Chatur Baniya' Wanted Congress Dissolved: Amit Shah
399196,Mamta Kulkarni & Husband Vicky Goswami Declared As Offenders In Drug Haul Case By Thane Court
417614,Man For The Big Occasion: Shikhar Dhawan Always Saves His Best For Major Tournaments
385301,Man Got 44th Rank In UPSC & Rejected Rs 22 Lakh Offer From Amazon! Reason Will Make You Respect Him
403444,Man Was Taking Drugs In Public Toilet. When Caretaker Stopped Him He Killed Her 21-Yr Son
420997,Mandsaur agitation: How demonetisation brought MP farmers onto streets
440349,Meet Rishi Shah an Indian-American college dropout who is Chicago's latest billionaire
440348,Mohammad Amir likely to be fit for final
367516,New Rule By Government! Mobile Number Will Be Deactivated If Not Linked To Aadhaar Card!
433393,Nitish Kumar Asks Yogi Adityanath To Not Come To Bihar 'Empty-Handed'
426173,No meat no sex pure thoughts: Modi ministry's prescription to pregnant women for healthy baby
403446,North Korea Fires Another Salvo Of Missiles Defying International Condemnation
379265,Not One Bullet Fired In 40 Years Despite Border Dispute With China: PM Modi
405975,Oh No! Here's Some Sad News For All You Kareena Kapoor Fans
417210,On Suggestion Of Chief Justice Delhi HC Starts Yoga Classes Ahead Of International Yoga Day
445114,One More Farmer Commits Suicide In Madhya Pradesh Death Toll Rises To 12
445115,Pakistan bowlers will realise the importance of controlling Virat Kohli on Sunday: AB de Villiers
429689,Pappu Slur Acted On Quickly But Abusing Army Chief Isn't Says BJP
427218,Patna's Super 30 Does It Again All 30 Students Clear IIT-JEE Advanced Exam This Time
370141,Paul Allen Just Rolled Out The World's Largest Airplane
405973,PM Narendra Modi Greets Nawaz Sharif To Meet China's Xi Jinping Today: 10 Points
383403,Police Say 6 People Slain In 'Terrorist Incidents' On London Bridge And In Nearby Market
366988,Priyanka Chopra Reveals What Really Matters When Choosing A Partner
434393,Qatar Signs $12 Billion Deal For US F-15 Jets Amid Gulf Crisis
389807,Qatar's dispute with Arab states lifts oil prices may impact LNG supplies
422327,Raees Director Opens Up About SRK Intolerance And Much More
444165,Rahul Dravid: Can't think of an all-time India XI without Yuvraj Singh
403445,Rahul Gandhi Detained On Way To Violence-Hit Mandsaur In Madhya Pradesh
440345,Rajinikanth-Akshay Kumar's 2.0 bagged by Baahubali 2 distributor
445681,Ranbir Kapoor on nepotism: Of course it exists I want to ensure my kids get the right first film
412659,Ranbir Kapoor Varun Dhawan and Aditya Roy Kapur bring in the weekend with Karan Johar - view HQ pics
385113,Ranveer Singh is 'missing' Deepika Padukone. Is this finally an acknowledgement of their relationship? See photo
421195,Ranveer Singh rejects a film with Katrina Kaif because of girlfriend Deepika Padukone?
295608,Rishabh Pant Didn't Get Picked For Champions Trophy But He's Got Dravid's Stamp Of Approval
3650,कपिल शर्मा अपने शो में इन सितारों को बुला बुलाकर थक चुके हैं लेकिन ये सितारें है कि…!
3800,काजोल के मना करने के बाद भी आखिर क्यों उनके सामने शर्टलेस हो गए थे सलमान
3440,कुछ इस तरह शुरू हुई थी विराट और अनुष्का की लव स्टोरी !
3732,कुछ ऐसी थी प्रियंका गाँधी और रॉबर्ट वाड्रा की लव स्टोरी!
3448,कुछ ऐसी थी सोनाली बेंद्रे और राज ठाकरे की अधूरी प्रेम कहानी !
3840,कृति सैनन ने चार सालों में की हैं सिर्फ तीन फिल्में जानें इस धीमी शुरूआत पर क्या है उनका कहना
3680,क्या आप जानते है पाकिस्तान में भारतीय जासूसी के ये चर्चित मामले ?
320,क्या आप जानते हैं लिवइन रिलेशनशिप को लेकर लड़कों की क्या सोच होती है?
3604,क्या आपको पता है आलिया भट्ट का ये बाथरूम सीक्रेट?
236,क्या आपको पता हैवकील काला कोट ही क्यों पहनते हैं? 
1882,क्या बिस्तर में ‘Size’ से फर्क पड़ता है? 
3694,क्यों भाई-बहन जैसे दिखने लग जाते हैं पति-पत्नी?
3794,क्यों सिर्फ मर्द ही होते हैं गंजे औरतें नहीं !
4024,खुल गया राज़ 19 साल पहले सलमान ने आखिर क्यों उतारी थी शर्ट !
3468,गंगा नदी को इस वजह से बांधना पड़ा था शिव को अपनी जटाओं में!
3916,गर्भवती महिलाओं को सरकार की सलाह 'सेक्स से रहें दूर न खाएं अंडा'
3510,गर्मी के मौसम में ये है भारत के सबसे पसंदीदा टूरिस्ट प्लेस !
3662,गर्मीयों में इन पांच तरह के कपड़ों से दूर रहे वरना शरीर में हो सकता है इंफेक्शन !
3644,गुरुवार को पीला रंग पहनने के फायदे जानकर हैरान रह जाएंगे आप !
3272,गूगल पर गलती से भी पोर्न मूवीज सर्च करना खतरनाक साबित हो सकता है ! 
3376,चीन की गलियों में लग रहे हैं ऐसे पोस्टर जिसे पढ़ने के बाद लोग अमेरिकी से दूर भाग रहे हैं 
3512,चीन में पढ़ाई करना चाहते हैं तो करें ये काम
3388,चुपके-चुपके रतन टाटा चला रहे हैं ये छोटे स्टार्ट अप्स
3754,जब पाकिस्तान में एक मुस्लिम लड़की लगाती है बिंदी तो उसके साथ होता है कुछ ऐसा…!
3830,जब महिला रिपोर्टर के सामने दबंगई दिखाते हुए सलमान खान करने लगे इस काम की जिद !
2266,जलियांवाला बाग़ की दर्द भरी कहानी आपको पढ़नी चाहिए उस दिन की पूरी कहानी 
376,जवानी बरक़रार रखता है शकरकंद रोज़ाना सेवन करने से होंगे कई लाभ
3682,जानिए आखिर किस वजह से अमिताभ बच्चन ने राजनीति से तौबा कर ली थी!
3350,जानिए एक वैश्या और एक भिखारी की इमोशनल प्रेम कहानी! 
3684,जानिए कितना फर्क है भारत के कश्मीर और पाक अधिकृत कश्मीर में!
3798,जानिए किस वजह से हनुमान ने लिया था पंचमुखी हनुमान रूप!
3928,जानिए पांडवों से विवाह के पहले कौन था द्रौपदी का असली प्रेम !
3816,जानिये क्यों रेग्युलर कॉलेज से बेहतर है डिस्टेंस एजुकेशन से पढ़ाई करना !
1526,जानें क्यों अजीत डोभाल हैं देश के सबसे बड़े जासूस 
3982,जिम करते समय लड़कियों को इन 5 बातों का रखना चाहिए ध्यान
3774,जिस जॉब का सपना देखते हैं उसे पूरा करने के लिए करें ये काम !
3906,जुलाई तक किसानों की कर्ज माफी लागू नहीं हुई तो उठाएंगे बड़ा कदम- उद्धव ठाकरे
3608,बॉबी देओल को पहली नजर में हुआ था तान्या आहूजा से प्यार ! ऐसे शादी में तब्दील हुई ये लव स्टोरी !
3398,बॉलीवुड के इन एक्टर्स की ये न्यूड तस्वीरें हो चुकी हैं वायरल क्या आपने देखी !
3760,बॉलीवुड के टॉप स्टार की वैनेटी वैन फाइव स्टार होटल के रूम से बेहतर है !
3500,बॉलीवुड के ये सितारे जब बन गए अपने पड़ोसियों के लिए सबसे बड़ी मुसीबत !
2584,बॉलीवुड के सेलिब्रिटीज करते हैं अपनी नौकरानियों से इतना गंदा बर्ताव कि…! 
3994,बॉलीवुड में आने से पहले ही किसके सपने देख रही हैं श्रीदेवी की बेटी जान्हवी ?
3266,ब्रेकअप का गम भूलाने के लिए ज्यादातर लडकियाँ इन 7 कामों को करना पसंद करती हैं 
3418,ब्रेकअप हो जाने के बाद भी सपने में एक्स आता है तो उसके ये कारण हो सकते है!
2865,ब्रेस्ट कैंसर से बचने के लिए फूड!
2074,भगत सिंह की फांसी से खफा होकर 26 जनवरी को सुभाष च्रंद्र बोस ने यहां फहराया था तिरंगा 
3744,भारत का यह गाँव है एशिया का सबसे साफ-सुथरा गाँव जिसे कहा जाता है भगवान का बगीचा !
3984,भारत की जीत पर सहवाग का ऐलान ‘फादर्स डे पर बेटे के साथ फाइनल है’
4026,भारत के इस शहर में बन रहा है दुनिया का सबसे ऊँचा और अनोखा मंदिर !
3738,भारत के तिरंगे से मिलते-जुलते हैं इन देशों के नेशनल फ्लैग !
3264,भारत ही नहीं बल्कि विदेशो में भी इन सितारों ने खरीद रखे हैं आलिशान बंगले ! 
3914,भारत-चीन युद्ध की वजह से कुंवारे ही रह गए रतन टाटा !
3734,माल्या का विला खरीद चुके एक्टर सचिन जोशी की बिजनेस लाइफ !
3730,मेजर ध्यानचंद ने हिटलर का ऑफर ठुकराते वक्त इतनी बड़ी बात कही थी!
4030,मोटापा कम करना है तो करें ये आसन! 
3710,मोदी और ट्रंप नेता है दो लेकिन इनकी कहानी एक सी है!
3596,मोदी से लेकर जुकरबर्ग तक जानिए कितनी देर सोते हैं दुनिया के सबसे कामयाब लोग !
3790,मोहम्मद अली जिन्ना ने एक बच्ची से शादी क्यों की थी!
3686,यह है विराट कोहली का फिटनेस सीक्रेट जो आप जरुर जानना चाहेंगे !
3546,यूपी के इस मंदिर में इश्क से छुटकारा पाने के लिये की जाती है पूजा !
3938,यूपी: ABP की खबर पर मुहर योगी ने माना- 'तय समय में पूरा नहीं हुआ गड्ढ़े भरने का वादा'
4022,ये 5 क्रिकेटर गेंदबाज बनने आये थे लेकिन बन गए टॉप क्लास बल्लेबाज!
3640,ये कलाकार ब्रश के बजाय जीभ से बनाता है पेंटिंग !
3672,ये पुलिसवाला खाली वक्त में चलाता है ऑटो वजह जानकर आप भावुक हो जायेंगे!
3610,ये शख्स ट्विटर पर फॉलो करने वालों को देगा 5 लाख रूपये !
3208,ये स्टार किड्स है अपने माँ-बाप के हमशक्ल तस्वीरे देखकर हैरान रह जाओगे! 
4010,ये हेयरस्टाइल बनाने पर आप दिखेंगी 10 साल जवान !
3550,ये है बॉलीवुड की टॉप टेन अमीर एक्ट्रेसेस जिनके पास है बेशुमार दौलत !
3600,ये हैं विटामिन D से भरपूर 10 आहार
3850,योग ने बदली जिंदगीः योगा से स्लीप डिस्क से लेकर माइग्रेन तक हो गया ठीक!
3718,रक्तदान जरूर कीजिए क्योंकि इससे होते हैं ये बेमिसाल फायदे !
3976,राष्ट्रपति चुनाव: सोनिया से मिली शाह की टीम कांग्रेस बोली- BJP के पास कोई नाम नहीं उल्टा हमसे पूछा
324,रोज भीगे हुए बादाम खाने के हैं अनेक फायदे इन्हें जानना होगा आपके लिए फायदेमंद 
3854,लड़कों की इन आदतों से लड़कियों को होती है नफरत !
3990,लोगों को बोर कर हर महीने इतने कमा लेती है ढिंचैक पूजा !
1745,वजन कम करने के लिए खाएं फ्लैक्स सीड्स!
3934,विदेश में कॉलेज चुनते समय ध्यान रखें ये बातें
3862,विराट कोहली की कमाई जानकर आपका दिमाग चकरा जायेगा !
4004,विराट कोहली को इस क्रिकेटर ने मारे थे थप्पड़ !
170,वीरान इलाकों में बने इन बेहद खूबसूरत घरों में रहना किसी ज़न्नत से कम नहीं 
2560,श्रद्धा कपूर को सुनसान आईलैंड पर ले जाना चाहते हैं ये भारतीय क्रिकेटर ! 
3890,श्रीलंका के खिलाफ कैमरे ने पकड़ी पाकिस्तानी कप्तान सरफराज़ की बेईमानी
3526,संजय लीला भंसाली से नाराज होकर पद्मावती के सेट से भागे रणवीर ले सकते हैं ये गंभीर फैसला
3896,सभी चाहते हैं भारत और इंग्लैंड के बीच फाइनल हो: विराट कोहली
3946,सरकारी नौकरी और प्राइवेट नौकरी दोनों के है अपने अपने फायदें इनमें से आप क्या चुनेंगे!
3612,सरकारी नौकरी चाहते हैं तो भूलकर भी ये गलतियाँ ना करें !
3490,सलमान खान और अरबाज खान के बीच ये बन गई हैं कलह का कारण !
3996,सारा के डेब्यू पर बोले पापा सैफ- कोई भी पैरेंट अपने बच्चों के लिए ऐसी जिंदगी नहीं चाहेगा
4018,सावधान ! हद से ज्यादा सेक्सुअली एक्टिव लोगों को हो जाती है ये खतरनाक बीमारियाँ !
3788,सिर्फ 20 दिन की शादी में 19 साल लग गए तलाक लेने में !
3826,सुपरस्टार रजनीकांत प्रणब मुखर्जी के बाद बन सकते है अगले राष्ट्रपति!
494,सुहाना को डेट करने के रूल्स शाहरुख़ की बेटी को डेट करना है तो ये रूल्स
3764,सेक्‍स लाइफ बेहतर करने के लिए ये व्यायाम है अचूक उपाय !
3940,सेमीफाइनल के महामुकाबले में आज भारत और बांग्लादेश होंगे आमने-सामने
3076,स्मृति ईरानी की सौतेली बेटी से शाहरुख खान का है ये इमोशनल कनेक्शन ! 
3964,स्वास्थ्य के ढ़ेरों फायदे चाहिए तो अपने दिन की शुरूआत करें इस सब्जी के जूस से !
3978,हिंदी फिल्मों के इस सुपरस्टर ने अपनी पत्नी की न्यूड पेटिंग बनाई थी !
318552,'Arts Padhke Koi Future Nai Hai' Is The Biggest & Most Pointless Lie There Is
358089,'Delhi Nagpur Can't Decide What We Eat' Says Kerala Chief Minister: 10 Facts
415622,'Every team would want Stokes' - Morgan
324583,'Mind Boggling' Reform That Will Reshape India's $2 Trillion Economy
353467,'Walk Your Way' To Improved Brain Function
394872,'We're looking at England game as a quarter-final' - Zampa
278,'सोम बाज़ार': एशिया के 5 ऐसे बाज़ार जो पानी में तैरते हैं भारत में भी है एक 
771,कतर पर राष्ट्रपति डोनाल्ड ट्रंप की दो टूक 'आतंकियों की फंडिंग अभी बंद करे'
3554,कपिल शर्मा के आ गए हैं अच्छे दिन मिलने वाला है यह अवॉर्ड
3412,कंप्यूटर पर काम करने वाले अपने खान-पान में अवश्य शामिल करें ये चीजें !
3386,कभी भारत में थी ये खूबसूरत घाटियाँ जो अब है इन पर पाकिस्तान का कब्जा !
3844,कमाई नहीं भावनात्मक पसंद की वजह से फिल्में साइन करते हैं आमिर खान
1982,करीना के साथ रिश्ते पर पूछे गए सवाल का जवाब देकर शाहिद ने की सबकी बोलती बंद ! 
4008,कश्मीर में कर्फ्यू : अनंतनाग में आतंकी हमले के बाद श्रीनगर में तनाव पिछले 24 घंटों में 8 पुलिसकर्मी शहीद
3648,किसी सुपरस्टार से कम नहीं है इन स्टार किड्स की पॉप्युलैरिटी !
2932,कैटरीना का पीछा कर रहा था उनका एक पागल फैन और बदले में उसे मिला…! 
3986,कॉलेज के पहले दिन करें कुछ ऐसा कि सारे लड़के आपके लिए अपने दिल का दरवाज़ा खोल दें !
352,क्या आप जानते हैं रेलवे की पटरियों के बीच गिट्टी क्यों डाली जाती है?
3868,क्या भारत वापस आएगा विजय माल्या? प्रत्यर्पण पर आज लंदन में सुनवाई
466,खजूर के फायदे खजूर खाने से होते है कई चमत्कारी फायदे।
3396,खबरदार मोदी सरकार का ये कदम आपके लिए जोखिम भरा हो सकता है
2636,गजब ! तो शादी के बाद इस जगह हनीमून पर जाना चाहती हैं आलिया भट्ट ! 
432,गंदे अंडरगारमेंट्स पहनने से आप भी हो सकते हैं इन बीमारियों के शिकार 
2824,गंदे लड़कों के इश्क में पड़ने के अपने अलग ही फायदे हैं जिसे यकीनन आप जानना चाहेंगे ! 
2542,गरमी से बचने के लिए बनाये ये सूपर कूल हेयर स्टाइल ! 
2770,गर्मियों में पेट के साथ-साथ दिमाग के लिए भी रामबाण है ये गुलकंद ! 
3466,गारंटी के साथ बालों को काला करे ये घरेलू उपाय!
3436,गुस्सेबाजों के लिए ‘भड़ास कैफे’ है नायाब जगह जहाँ तोड़फोड़ पर कोई नहीं करेगा जांच पड़ताल !
4014,घर से दूर होकर भी अपने फाधर को ऐसे कहें ‘हैप्पी फादर्स डे’ !
2974,चंबल के इस डाकू ने इसलिए मुलायम सिंह का बूथ लूट लिया था ! 
2818,जब इस बॉलीवुड अभिनेत्री को एक मैगजीन ने किया टॉपलेस ! 
3882,जब भी गोवा जाना अपनी पर्सनल गाड़ी से ही जाना नहीं तो पड़ सकता है पछताना !
3326,जब शाहिद कपूर की पत्नी मीरा टैटू दिखाने के चक्कर में दिखा बैठी इनर वियर! 
3404,जानते हैं आखिर अपनी सौतेली बहनों से इतनी नफरत क्यों करते हैं अर्जुन कपूर !
2948,जानिए इस्लाम में क्यों जरुरी मानी गई है जुम्मे की नमाज़ ! 
3000,जानिए किसने पहली बार कहा था सचिन सचिन ! 
2752,जानिए क्या हुआ था जब संगीता ने सलमान को इस लड़की के साथ रंगे हाथों पकड़ लिया ! 
1500,जो लोग ये 4 काम करते है उनकी मृत्यु जल्द हो सकते है ! 
3262,बॉलीवुड का ये हीरो फिल्मों में आने से पहले लोगों के घरों पर वॉचमैन था ? 
3030,बॉलीवुड की ये खुबसूरत अभिनेत्रियाँ जो असल में दिखती है काली-कलूटी ! 
3170,बॉलीवुड के इन सेलिब्रिटीज के बिजली के बिल देखकर आपके होश उड़ जाएंगे ! 
1652,बॉलीवुड को हिट फिल्में देने के लिए इन सितारों का नाम ही काफी है! 
2418,बॉस को हररोज़ ‘किस’ नहीं किया तो नौकरी हाथ से चली जाएगी ! 
2570,ब्वॉयफ्रेंड के बारे में जब घर पर पता चल जाये तो ऐसे संभालें परिस्थिति ! 
3276,भारत में इन सेक्टर्स में मिलती है जबरदस्त सैलरी ! 
2830,भारत में चटकारे के साथ खाए जाने वाले यह व्यंजन दरअसल इंडियन फूड है ही नहीं ! 
3128,भीमबेटका इतिहास का बहुमूल्य पुरातात्विक संकलन 
1754,महिलाओं के ब्रेस्ट को देखकर पुरुषों के मन में आते हैं ये ख्याल ! 
400,महेंद्र सिंह धोनी पहनते हैं ₹26 लाख की घड़ी जानें अन्य क्रिकेटर्स की क्या है पसंद 
3344,मायावती ने कहा कुछ ऐसा कि सहारनपुर में उठने लगी आग की लपटे 
2548,मोदी कुछ ऐसे कर रहे हैं 2019 के चुनाव की तैयारी विपक्ष भी है परेशान 
3220,मोहित सूरी ने कर दी एकता कपूर के साथ एक ऐसी डील साइन कि जानकर चौंक जाएंगे आप 
3278,यह वकील 38 सालों से अपना हर केस लड़ रहा है संस्कृत में 
801,यूपी : तमाम दावों के बीच 'शासन' को अपराधियों की खुली चुनौती कानून व्यावस्था का डर नहीं
2822,ये 5 झूठ बड़ी सफाई से बोलती हैं लडकियाँ ! 
3270,ये उपाय आपके घर को बिना AC कूल रख सकता है ! 
3460,ये खबर बताती है कि एटीट्यूड वाली लड़की से करोगे प्यार तो बन जाएगी आपकी लाइफ !
2742,ये घरेलु उपाय आपके होंठों को गुलाबी और ख़ूबसूरत बनाते है ! 
1747,ये टिप्स रखेंगे आपको चुस्त-दुरुस्त!
1476,ये फ्लॉप अभिनेता करीना कपूर से शादी करना चाहता था ! इसकी हिम्मत की दाद देनी पड़ेगी ! 
3428,ये वो चीज़ें है जिनके करने से लडकियाँ जल्दी फ़िदा होती है !
3444,सिर्फ कॉलेज में ही सीख सकते हैं ये 5 स्किल्स !
3426,सिर्फ ये एक चीज करती है मर्दों की कमजोरी को झट से दूर !
1624,सुधार लें ये आदतें नहीं तो ख़राब हो सकती है आपकी किडनी 
1400,सुष्मिता सेन के भाई और कृति सेनन की बहन कर रहे हैं एक-दूसरे को डेट आपने देखा क्या?
462,सेक्स में लापरवाही आपको अस्पताल जा सकती है 
3348,सैफ की पहली पत्नी अमृता सिंह उन्हें देती थी गालियाँ इंटरव्यू में किया खुलासा! 
486,सौरव गांगुली के रिकॉर्ड जो हम सबको मालूम होने चाहिए
3186,स्टार्टअप शुरु करने से पहले आपके पास होनी चाहिए ये तीन चीज़ें 
510,हम संभोग क्यों करते हैं संभोग करना कितना जरूरी
1847,हीमोग्लोबिन लेवल बढ़ाना है तो....
2840,होटल के कमरे में विवेक ने ये गलती नहीं की होती तो आज ऐश्वर्या उनकी होती ! 
351887,Kriti Sanon opens up about her alleged affair with Raabta co-star Sushant Singh Rajput: What's the big deal?
329000,Kumble Wants To Be In Selection Panel & Says That Captain Should Be Paid More Than Teammates
318557,Layoffs and shrinking job market: Is this the end of India's engineering dream?
348258,Meanwhile In Kuwait Pigeon Held For Smuggling Ecstasy Across The Border
348267,Modi government inches closer to national beef ban with Ramzan just few days away
324986,Muslim Law Board Says It Will Issue Advisory To Qazis To Ask Men Not To Go For Triple Talaq
356878,North Korea Test Fires Yet Another Ballistic Missile
2328,OMG कोयला देता है बेदाग गोरापन ! 
347650,Pakistan Confident Of Beating India To Maintain Superior Record In Champions Trophy
358490,Pakistani Schoolgirl Pushed Off Roof By Her Teachers For Not Cleaning The Classroom
328600,Paytm Launches Its Payments Bank Offers 4% Interest Rate And Cashback On Deposits
356479,PM Modi Begins 4-Nation Tour Today With Visit To Germany: 10 Points
351747,Police Reveal Photos Of Manchester Bomber Salman Abedi On Night Of Attack
347856,Prime Minister Modi Becomes Most Followed Leader On Facebook
323591,Priyanka Chopra's Baywatch gets CFBC rating five cuts. But what'll happen to the bikinis?
353667,Promoting PM Modi's Make in India Jaitley chooses Indian vendor for Rs 18000 crore army missile contract
362908,Rabada tops ODI bowling rankings 
351893,Raksha Gopal CBSE Class 12 Topper With 99.6% Reveals Career Goals
356887,Ranbir Kapoor chose to spend time with Deepika Padukone over Katrina Kaif at Karan Johar's party
358087,Ranbir Kapoor looks so much like Sanjay Dutt from Rocky as he attends a football event with Aditya Sidharth and Arjun - view HQ pics!
30155,10 Ways To Tease Your Boyfriend And Make Him Fall For You
438837,1993 Mumbai blasts: Verdict against Abu Salem 6 other accused likely today
380269,2 Soldiers Killed In Attack On Army Convoy By Terrorists In Jammu And Kashmir
358428,20 Classic Bollywood Songs That Are Actually Life-Lessons In Disguise
3778,21 साल पहले की अपनी इस राजनैतिक गलती पर आज भी अफसोस करते हैं रजनीकांत
30159,26 Morgan Freeman Facts That Make Him A Million Dollar Hollywood Actor
30157,35 Celebrities Who Actually Go By Their Middle Name
376060,5 Famous Daughters Who Inherited Their Father's Charm
3406,5 गर्लफ्रेंड फिर हुआ ब्रेकअप अब ये बॉलीवुड सुपरस्टार करेंगे ‘अरेंज मैरिज’
343052,7 Years After CWG Scam A Court Sends Two More People To Jail & One Of Them Is 86-Years-Old
353666,800 Kashmiris Appear For Army Exam Amid Unrest In Kashmir
365979,A Day After Ruling Against BJP Leaders Yogi Adityanath Visits Ayodhya
332803,Abhijeet Bhattacharya's Twitter Account Suspended After Offensive Tweets
323981,After ICJ's Verdict On Jadhav's Case Mother Of Mumbai Engineer Who Is In Pak Jail Gets Hopeful
398856,After Losing To India Pakistan's Pride Is At Stake Against South Africa In Must-Win Match
394699,Ahmedabad boy slogged to top class 12 and then renounced it all to become a Jain monk
313734,Aishwarya Rai Bachchan Looks Like A Fairy-Tale Princess On The Cannes Red Carpet
315151,Alia Bhatt gives a weird reaction on Priyanka Chopra's bikini avatar
